relevant	avg_tag_in_li	depth	number_bold	number_br	number_div	number_img	number_links	number_p	number_relevants	number_row	relevants_ratio
1	0.0	1	0	11	0	0	0	0	22	10	0.55
1	2.0	2	0	0	4	0	0	0	1	2	0.25
1	2.0	2	0	0	2	0	0	0	13	1	0.57
1	0.0	1	0	0	0	0	0	0	55	1	0.52
1	2.5	5	0	0	4	0	1	0	15	2	0.5
1	0.0	1	0	0	0	0	0	0	23	11	0.53
1	0.0	2	0	5	0	0	0	0	6	1	0.24
1	2.0	2	0	0	8	0	0	0	9	4	0.6
1	0.0	1	0	0	0	0	0	0	9	7	0.24
1	0.0	1	0	0	0	0	0	0	58	5	0.62
1	0.0	1	0	0	0	0	0	0	25	13	0.58
1	0.0	1	0	0	0	0	0	0	9	4	0.33
1	0.0	1	0	0	0	0	0	0	35	1	0.48
1	2.0	2	0	0	6	0	0	0	9	3	0.6
1	0.0	1	0	0	0	0	0	0	11	8	0.55
1	1.0	2	0	0	0	0	0	0	21	5	0.49
1	2.0	2	0	0	4	0	0	0	26	2	0.62
1	0.0	2	0	6	0	0	0	0	6	1	0.21
1	0.0	1	0	0	0	0	0	0	33	1	0.44
1	2.0	2	0	0	12	0	0	0	29	6	0.42
1	2.0	2	0	0	2	0	0	0	27	1	0.55
1	1.6	5	0	0	4	0	1	0	12	5	0.24
1	1.0	2	0	0	0	0	0	0	22	5	0.59
1	0.0	2	0	3	0	0	0	0	2	1	0.11
1	2.0	2	0	0	12	0	0	0	16	6	0.7
1	0.0	2	0	4	0	0	0	0	6	1	0.21
1	0.0	1	0	0	0	0	0	0	8	11	0.35
1	0.0	1	0	0	0	0	0	0	7	5	0.58
1	2.0	2	0	0	10	0	0	0	24	5	0.51
1	1.0	2	0	0	0	0	0	0	16	4	0.5
1	1.43	5	0	0	4	0	1	0	51	7	0.53
1	2.0	2	0	0	4	0	0	0	14	2	0.5
1	0.0	1	0	0	0	0	0	0	23	1	0.42
1	0.0	1	0	0	0	0	0	0	142	1	0.58
1	1.75	5	0	0	4	0	1	0	23	4	0.49
1	2.0	2	0	0	8	0	0	0	29	4	0.48
1	4.0	4	3	3	0	0	0	0	35	4	0.48
1	0.0	1	0	0	0	0	0	0	40	5	0.62
1	0.0	1	0	0	0	0	0	0	17	1	0.44
1	1.6	5	0	0	4	0	1	0	41	5	0.51
1	3.67	4	2	2	0	0	0	0	55	3	0.44
1	0.0	2	0	10	0	0	0	0	10	1	0.25
1	0.0	1	0	0	0	0	0	0	118	88	0.53
1	0.0	1	0	0	0	0	0	0	5	1	0.71
1	0.0	2	0	7	0	0	0	0	12	1	0.36
1	0.0	1	0	0	0	0	0	0	7	1	0.64
1	0.0	1	0	0	0	0	0	0	41	6	0.58
1	2.0	2	0	0	10	0	0	0	21	5	0.58
1	0.0	1	0	0	0	0	0	0	21	1	0.39
1	1.38	5	0	0	4	0	1	0	26	8	0.44
1	2.0	5	0	0	4	0	1	0	8	3	0.38
1	0.0	2	0	4	0	0	0	0	10	1	0.36
1	2.0	3	1	0	0	0	0	1	32	1	0.46
1	1.43	5	0	0	4	0	1	0	48	7	0.52
1	0.0	1	0	0	0	0	0	0	6	5	0.5
1	0.0	1	0	0	0	0	0	0	6	9	0.3
1	1.0	2	0	0	0	0	0	0	47	7	0.48
1	2.0	2	8	8	0	0	0	0	70	8	0.44
1	2.0	2	0	0	10	0	0	0	19	5	0.76
1	2.0	2	0	0	6	0	0	0	3	3	0.5
1	2.0	2	0	0	6	0	0	0	7	3	0.58
1	2.0	2	0	0	6	0	0	0	2	3	0.33
1	0.0	1	0	0	0	0	0	0	55	5	0.52
1	1.75	5	0	0	4	0	1	0	17	4	0.53
1	4.33	4	5	5	0	0	0	0	90	6	0.46
1	1.0	2	0	0	0	0	0	0	8	5	0.5
1	0.0	1	0	0	0	0	0	0	2	7	0.12
1	0.0	2	0	4	0	0	0	0	7	1	0.29
1	1.5	5	0	0	4	0	1	0	40	6	0.59
1	0.0	2	0	11	0	0	0	0	13	1	0.2
1	4.56	4	8	8	0	0	0	0	101	9	0.43
1	2.0	5	0	0	4	0	1	0	19	3	0.47
1	1.5	5	0	0	4	0	1	0	24	6	0.32
1	4.64	4	10	10	0	0	0	0	104	11	0.47
1	1.75	5	0	0	4	0	1	0	15	4	0.52
1	4.5	4	7	7	0	0	0	0	86	8	0.49
1	2.0	2	0	0	10	0	0	0	34	5	0.51
1	1.5	5	0	0	4	0	1	0	47	6	0.58
1	0.0	1	0	0	0	0	0	0	116	1	0.55
1	1.75	5	0	0	4	0	1	0	26	4	0.57
1	0.0	1	0	0	0	0	0	0	27	9	0.55
1	0.0	1	0	0	0	0	0	0	101	1	0.5
1	0.0	1	0	0	0	0	0	0	58	1	0.54
1	0.0	1	0	0	0	0	0	0	13	6	0.62
1	0.0	1	0	0	0	0	0	0	53	5	0.6
1	0.0	1	0	0	0	0	0	0	25	1	0.52
1	0.0	1	0	0	0	0	0	0	119	1	0.47
1	2.0	2	0	0	2	0	0	0	2	1	0.67
1	2.5	5	0	0	4	0	1	0	10	2	0.48
1	2.0	2	0	0	4	0	0	0	18	2	0.56
1	0.0	2	0	9	0	0	0	0	6	1	0.2
1	1.0	2	0	0	0	0	0	0	31	5	0.48
1	1.6	5	0	0	4	0	1	0	28	5	0.48
1	0.0	2	0	18	0	0	0	0	29	1	0.19
1	2.0	2	0	0	6	0	0	0	30	3	0.61
1	2.0	2	0	0	8	0	0	0	22	4	0.56
1	1.75	5	0	0	4	0	1	0	32	4	0.45
1	0.0	1	0	0	0	0	0	0	30	8	0.49
1	0.75	2	0	3	0	0	0	0	34	4	0.56
1	2.0	2	0	0	8	0	0	0	21	4	0.5
1	2.0	2	0	0	6	0	0	0	6	3	0.29
1	0.75	2	0	3	0	0	0	0	44	4	0.61
1	2.0	2	0	0	6	0	0	0	26	3	0.76
1	4.33	4	5	5	0	0	0	0	65	6	0.5
1	2.0	2	0	0	4	0	0	0	44	2	0.6
1	0.0	1	0	0	0	0	0	0	134	1	0.5
1	0.0	1	0	0	0	0	0	0	1	1	0.5
1	1.0	2	0	7	0	0	0	0	42	7	0.55
1	4.64	4	10	10	0	0	0	0	86	11	0.43
1	1.0	2	0	0	0	0	0	0	35	6	0.59
1	0.0	1	0	0	0	0	0	0	95	1	0.54
1	2.0	2	7	7	0	0	0	0	58	7	0.51
1	2.0	2	0	0	12	0	0	0	30	6	0.55
1	0.0	2	0	6	0	0	0	0	9	1	0.2
1	0.0	1	0	0	0	0	0	0	43	1	0.44
1	0.0	2	0	0	0	0	1	0	2	1	0.67
1	1.0	2	0	0	0	0	0	0	52	4	0.57
1	1.5	5	0	0	4	0	1	0	20	6	0.38
1	0.0	1	0	0	0	0	0	0	7	9	0.37
1	2.0	5	0	0	4	0	1	0	29	3	0.53
1	2.0	2	0	0	14	0	0	0	19	7	0.59
1	0.0	2	0	26	0	0	0	0	49	1	0.2
1	2.0	2	0	0	10	0	0	0	10	5	0.59
1	0.0	1	0	0	0	0	0	0	30	10	0.6
1	0.75	2	0	3	0	0	0	0	48	4	0.69
1	0.29	3	0	0	0	0	0	0	80	49	0.67
1	0.0	1	0	0	0	0	0	0	31	5	0.55
1	4.6	4	9	9	0	0	0	0	58	10	0.51
1	0.0	1	0	0	0	0	0	0	9	1	0.31
1	2.0	2	0	0	6	0	0	0	5	3	0.45
1	2.0	2	0	0	14	0	0	0	22	7	0.65
1	0.0	3	6	84	0	0	0	0	61	1	0.08
1	0.0	2	0	1	0	0	0	0	16	1	0.2
1	1.5	5	0	0	4	0	1	0	52	6	0.47
1	0.0	2	0	8	0	0	0	0	18	1	0.2
1	4.64	4	10	10	0	0	0	0	96	11	0.51
1	4.33	4	5	5	0	0	0	0	58	6	0.45
1	0.0	1	0	0	0	0	0	0	50	1	0.67
1	0.0	1	0	0	0	0	0	0	14	1	0.4
1	1.5	5	0	0	4	0	1	0	101	6	0.55
1	0.0	2	1	2	0	0	0	0	2	1	0.12
1	1.38	5	0	0	4	0	1	0	39	8	0.46
1	0.29	3	1	0	0	0	1	0	21	7	0.31
1	1.5	5	0	0	4	0	1	0	39	6	0.51
1	0.75	2	0	3	0	0	0	0	50	4	0.65
1	1.6	5	0	0	4	0	1	0	17	5	0.53
1	0.0	2	0	16	0	0	0	0	28	1	0.16
1	2.0	5	0	0	4	0	1	0	23	3	0.51
1	0.0	2	0	5	0	0	0	0	16	1	0.29
1	0.0	1	0	0	0	0	0	0	5	4	0.38
1	0.0	1	0	0	0	0	0	0	25	5	0.48
1	2.0	2	0	0	4	0	0	0	6	2	0.67
1	1.0	2	0	10	0	0	0	0	28	10	0.45
1	0.0	2	0	8	0	0	0	0	10	1	0.25
1	1.5	5	0	0	4	0	1	0	81	6	0.6
1	0.0	2	0	7	0	0	0	0	11	1	0.33
1	0.0	1	0	0	0	0	0	0	31	1	0.4
1	2.5	5	0	0	4	0	1	0	25	2	0.5
1	0.0	1	0	0	0	0	0	0	65	5	0.5
1	0.0	1	0	0	0	0	0	0	19	9	0.59
1	0.5	2	0	2	0	0	0	0	24	4	0.67
1	2.0	2	0	0	8	0	0	0	24	4	0.49
1	0.0	1	0	0	0	0	0	0	46	1	0.46
1	0.0	2	0	7	0	0	0	0	8	1	0.29
1	0.0	2	0	1	0	0	0	0	4	1	0.12
1	2.0	2	0	0	10	0	0	0	6	5	0.27
1	0.0	1	0	0	0	0	0	0	133	1	0.59
1	2.0	2	0	0	4	0	0	0	15	2	0.71
1	0.0	1	0	0	0	0	0	0	62	1	0.52
1	0.0	1	0	0	0	0	0	0	90	1	0.54
1	2.0	2	0	0	10	0	0	0	14	5	0.78
1	2.0	2	0	0	6	0	0	0	12	3	0.63
1	0.0	1	0	0	0	0	0	0	8	9	0.44
1	4.5	4	7	7	0	0	0	0	116	8	0.43
1	2.0	5	0	0	4	0	1	0	10	3	0.48
1	0.0	1	0	0	0	0	0	0	4	13	0.17
1	1.5	5	0	0	4	0	1	0	54	6	0.56
1	0.0	1	0	0	0	0	0	0	29	10	0.44
1	2.0	2	0	0	14	0	0	0	29	7	0.58
1	1.5	5	0	0	4	0	1	0	53	6	0.55
1	1.38	5	0	0	4	0	1	0	27	8	0.46
1	0.0	1	0	0	0	0	0	0	52	5	0.57
1	0.0	1	0	0	0	0	0	0	32	6	0.52
1	0.0	2	0	11	0	0	0	0	7	1	0.13
1	4.43	4	6	6	0	0	0	0	53	7	0.46
1	1.6	5	0	0	4	0	1	0	38	5	0.5
1	2.0	2	0	0	24	0	0	0	30	12	0.68
1	1.5	5	0	0	4	0	1	0	48	6	0.58
1	2.0	2	0	0	6	0	0	0	27	3	0.71
1	0.0	1	0	0	0	0	0	0	2	9	0.11
1	0.75	2	0	3	0	0	0	0	31	4	0.69
1	2.0	2	0	0	10	0	0	0	26	5	0.53
0	19.2	7	0	0	29	5	14	0	35	5	0.35
0	31.96	11	0	0	627	48	178	9	315	48	0.4
0	28.67	11	0	0	70	6	12	0	21	6	0.46
0	35.67	11	0	0	40	3	6	0	21	3	0.55
0	19.2	7	0	0	59	10	29	0	39	10	0.33
0	26.5	11	0	0	22	2	6	0	39	2	0.49
0	5.89	7	0	0	0	7	0	0	1	9	0.5
0	8.33	8	0	0	7	1	2	0	9	3	0.5
0	16.4	7	0	0	27	5	12	0	36	5	0.33
0	1.5	3	0	0	0	0	1	0	23	2	0.46
0	14.17	6	0	0	29	6	22	0	32	6	0.46
0	0.0	5	0	0	5	1	4	0	4	0	0.29
0	18.0	7	0	0	18	3	9	0	26	3	0.35
0	5.0	4	0	0	3	0	3	0	5	3	1.0
0	8.0	8	0	0	6	0	0	0	5	5	0.42
0	19.67	6	0	0	12	3	3	6	26	3	0.55
0	18.6	7	0	0	57	10	27	0	52	10	0.32
0	15.5	6	0	0	29	6	24	0	32	6	0.46
0	15.5	6	0	0	9	2	8	0	18	2	0.43
0	0.0	1	0	0	0	0	0	0	60	10	0.53
0	14.71	7	0	0	40	7	19	0	43	7	0.46
0	18.29	7	0	0	41	7	20	0	43	7	0.36
0	4.33	6	0	0	159	64	100	0	80	277	0.38
0	20.5	11	2	0	12	0	3	0	27	2	0.52
0	18.0	7	0	0	30	6	24	0	27	6	0.44
0	2.33	3	0	0	0	0	2	0	10	3	0.77
0	14.5	7	0	0	12	2	4	0	18	2	0.82
0	23.57	11	0	0	77	7	14	0	31	7	0.54
0	27.62	10	0	0	84	8	16	0	30	8	0.45
0	18.5	7	0	0	23	4	11	0	30	4	0.38
0	13.67	7	0	0	17	3	6	0	24	3	0.75
0	20.0	7	0	0	30	5	15	0	39	5	0.33
0	21.0	6	0	0	7	1	4	0	7	1	0.28
0	13.6	7	0	0	56	10	20	0	39	10	0.6
0	0.0	2	0	0	0	0	0	0	5	1	0.56
0	17.14	7	0	0	38	7	17	0	40	7	0.33
0	17.8	5	0	0	15	0	5	14	54	5	0.43
0	17.43	7	0	0	38	7	17	0	49	7	0.38
0	14.0	5	0	0	15	0	5	10	48	5	0.39
0	19.0	11	2	0	17	0	4	0	21	3	0.54
0	13.17	6	0	0	26	6	22	0	47	6	0.52
0	0.0	1	0	0	0	0	0	0	17	7	0.4
0	15.0	6	0	0	28	6	24	0	53	6	0.54
0	12.33	11	0	0	12	0	2	0	7	3	0.3
0	16.5	6	0	0	30	6	24	0	44	6	0.54
0	26.58	8	0	0	562	48	141	0	316	48	0.42
0	12.4	11	0	0	20	0	4	0	6	5	0.29
0	7.0	9	2	0	10	5	5	0	2	6	0.17
0	20.83	14	0	0	26	3	7	15	140	6	0.44
0	13.62	7	23	2	24	0	4	20	13	8	0.1
0	10.67	10	0	0	12	0	2	0	6	3	0.5
0	30.0	8	0	0	272	17	34	0	63	17	0.6
0	14.0	6	0	0	28	6	21	0	33	6	0.52
0	13.0	5	0	0	6	0	2	4	22	2	0.28
0	30.0	8	0	0	128	8	16	0	34	8	0.63
0	0.0	1	0	0	0	0	0	0	35	10	0.51
0	15.0	6	0	0	26	6	24	0	35	6	0.46
0	4.57	5	0	0	0	0	7	0	6	7	0.75
0	14.67	6	0	0	29	6	22	0	42	6	0.49
0	25.0	11	0	0	78	8	16	0	30	10	0.54
0	2.0	2	2	2	0	0	0	0	47	2	0.47
0	0.75	2	0	0	0	0	3	0	12	4	0.71
0	2.0	3	0	0	0	0	4	0	2	4	0.5
0	1.55	3	0	0	0	0	6	0	7	11	0.78
0	28.83	10	0	0	70	6	12	0	30	6	0.5
0	19.3	7	0	0	59	10	30	0	54	10	0.33
0	15.93	11	0	0	81	8	16	0	29	15	0.45
0	2.67	3	0	0	8	0	0	0	7	9	0.7
0	4.32	6	1	0	155	59	100	0	123	266	0.52
0	2.0	3	0	0	0	0	1	0	9	2	0.69
0	19.2	7	0	0	58	10	28	0	59	10	0.36
0	0.0	1	0	0	0	0	0	0	30	12	0.49
0	19.14	7	0	0	41	7	20	0	51	7	0.37
0	18.0	7	0	0	17	3	8	0	34	3	0.4
0	12.33	6	0	0	28	6	20	0	25	6	0.47
0	24.0	6	0	0	10	1	1	4	9	1	0.69
0	18.43	7	0	0	41	7	20	0	44	7	0.4
0	19.5	6	0	0	8	2	2	4	20	2	0.67
0	1.0	2	0	0	0	0	7	0	9	7	0.6
0	19.33	7	0	0	18	3	9	0	35	3	0.38
0	13.0	5	0	0	15	0	5	10	65	5	0.36
0	0.0	1	0	0	0	0	0	0	12	5	0.29
0	30.0	8	0	0	256	16	32	0	57	16	0.54
0	8.43	5	0	0	36	7	7	0	38	7	0.53
0	3.0	3	0	0	0	0	0	0	10	4	0.67
0	19.33	6	0	0	12	3	3	6	33	3	0.69
0	29.94	8	0	0	272	17	34	0	50	17	0.42
0	15.0	6	0	0	30	6	24	0	32	6	0.46
0	3.0	4	0	0	0	5	0	0	0	5	0.0
0	1.1	3	0	0	0	0	10	0	11	10	0.52
0	20.0	9	0	0	13	2	10	0	21	2	0.4
0	17.0	7	0	0	30	6	24	0	41	6	0.48
0	1.0	2	0	0	0	0	4	0	4	4	0.67
0	19.67	6	0	0	12	3	3	6	23	3	0.55
0	18.43	7	0	0	39	14	18	0	31	7	0.23
0	8.43	5	0	0	36	7	7	0	28	7	0.42
0	14.5	6	0	0	29	6	24	0	26	6	0.43
0	13.83	7	0	0	28	6	20	0	38	6	0.48
0	14.0	6	0	0	9	2	8	0	17	2	0.53
0	0.0	1	0	0	0	0	0	0	52	6	0.55
0	8.0	5	0	0	35	7	7	0	32	7	0.56
0	14.67	6	0	0	29	6	22	0	31	6	0.5
0	1.0	2	0	0	0	0	4	0	2	4	0.17
0	19.6	7	0	0	60	10	30	0	66	10	0.4
0	0.0	1	0	0	0	0	0	0	61	15	0.6
0	2.0	3	0	0	0	0	0	0	37	6	0.48
0	11.17	6	0	0	23	6	16	0	24	6	0.41
0	18.8	7	0	0	58	10	28	0	47	10	0.31
0	17.0	7	0	0	55	10	25	0	64	10	0.39
0	2.0	3	0	0	0	0	5	0	6	5	0.5
0	16.5	6	0	0	29	6	24	0	39	6	0.45
0	37.0	11	0	0	70	6	12	0	26	6	0.47
0	1.0	2	0	0	0	0	10	0	1	10	0.1
0	15.5	6	0	0	30	6	24	0	28	6	0.42
0	19.5	6	0	0	8	2	2	4	23	2	0.74
0	29.65	11	0	0	593	48	162	4	347	48	0.42
0	16.0	6	0	0	36	4	4	0	25	4	0.45
0	2.0	2	9	9	0	0	0	0	93	9	0.48
0	1.0	2	0	0	0	0	0	0	40	5	0.54
0	12.0	7	0	0	5	1	1	1	12	1	0.36
0	12.1	7	0	0	50	10	10	10	45	10	0.41
0	0.0	1	0	0	0	0	0	0	30	5	0.59
0	16.5	6	0	0	30	6	24	0	37	6	0.39
0	18.0	7	0	0	40	7	19	0	44	7	0.33
0	0.9	3	0	0	0	0	0	0	3	10	0.15
0	20.5	9	0	0	28	4	20	0	33	4	0.47
0	2.0	2	5	5	0	0	0	0	58	5	0.45
0	5.0	4	0	0	7	0	7	0	1	7	0.12
0	20.0	7	0	0	30	5	15	0	40	5	0.38
0	0.0	1	0	0	0	0	0	0	12	9	0.36
0	6.0	9	2	0	10	10	9	0	2	11	0.17
0	20.5	7	0	0	59	10	32	0	63	10	0.4
0	8.0	8	0	0	3	0	0	0	2	2	0.5
0	15.2	6	0	0	25	5	20	0	32	5	0.44
0	19.0	5	0	0	3	0	1	3	16	1	0.37
0	24.67	10	0	0	85	8	16	0	32	9	0.44
0	18.33	7	0	0	32	6	26	0	42	6	0.43
0	18.0	7	0	0	17	3	8	0	20	3	0.25
0	20.0	7	0	0	18	3	9	0	25	3	0.3
0	19.8	7	0	0	60	10	30	0	55	10	0.35
0	16.0	6	0	0	29	6	24	0	29	6	0.4
0	18.4	7	0	0	29	5	14	0	41	5	0.38
0	19.5	9	0	0	14	2	10	0	16	2	0.39
0	18.6	7	0	0	58	10	28	0	66	10	0.42
0	19.6	7	0	0	60	10	30	0	52	10	0.34
0	15.71	7	0	0	38	7	17	0	42	7	0.38
0	22.2	10	0	0	85	8	16	0	32	10	0.46
0	5.33	3	0	0	5	0	3	0	9	3	0.64
0	29.75	10	0	0	97	8	16	0	27	8	0.4
0	19.67	6	0	0	12	3	3	6	16	3	0.59
0	5.0	4	0	0	4	0	4	0	5	4	0.83
0	2.0	2	0	0	1	0	1	0	3	2	0.38
0	1.0	2	0	0	0	0	1	0	12	1	0.57
0	19.0	7	0	0	60	10	30	0	60	10	0.36
0	32.0	10	0	0	26	2	4	0	14	2	0.54
0	17.0	6	0	0	5	1	4	0	7	1	0.35
0	1.0	2	0	0	0	0	1	0	1	2	0.14
0	18.0	7	0	0	21	4	17	0	29	4	0.48
0	0.71	2	0	0	0	0	5	0	12	7	0.8
0	4.0	3	0	0	0	12	0	0	12	12	0.48
0	0.0	1	0	0	0	0	0	0	9	2	0.53
0	12.5	11	0	0	8	0	0	0	7	2	0.29
0	20.86	7	0	0	41	14	20	0	25	7	0.24
0	10.0	6	0	0	24	6	12	0	12	6	0.6
0	2.25	3	0	0	3	0	0	0	5	4	0.71
0	7.0	4	3	0	2	0	0	2	4	1	0.19
0	10.12	10	0	0	95	8	16	0	17	17	0.52
0	14.6	5	0	0	15	0	6	11	119	5	0.37
0	0.0	1	0	0	0	0	0	0	41	10	0.53
0	19.0	5	0	0	15	0	5	15	68	5	0.42
0	20.71	7	0	0	41	7	23	0	48	7	0.35
0	13.8	5	0	0	15	0	7	10	97	5	0.36
0	22.0	7	2	0	5	1	4	4	14	1	0.38
0	1.5	4	0	0	1	0	0	0	3	4	0.27
0	12.0	6	0	0	0	2	3	0	10	2	0.45
0	2.0	3	0	0	0	0	11	11	4	11	0.24
0	18.4	7	0	0	59	10	29	0	49	10	0.32
0	15.5	6	0	0	27	6	24	0	28	6	0.44
0	1.0	2	0	0	0	0	6	0	7	6	0.54
0	14.0	6	0	0	10	2	8	0	20	2	0.5
0	1.0	2	0	0	0	0	1	0	0	1	0.0
0	10.0	5	0	0	48	8	8	0	32	8	0.53
0	0.0	1	0	0	0	0	0	0	9	1	0.5
0	2.0	3	0	0	0	0	12	12	13	12	0.68
0	8.0	7	0	0	36	6	6	0	7	6	0.47
0	12.5	6	0	0	28	6	21	0	34	6	0.49
0	15.0	13	0	1	15	3	0	0	8	3	0.33
0	0.0	1	0	0	0	0	0	0	42	8	0.51
0	1.0	2	0	0	0	0	0	0	16	5	0.53
0	18.6	7	0	0	58	10	28	0	54	10	0.34
0	16.67	7	0	0	31	6	25	0	34	6	0.39
0	19.71	7	0	0	42	7	21	0	54	7	0.37
0	12.25	11	0	0	16	0	0	0	17	4	0.49
0	22.0	9	0	0	28	4	20	0	27	4	0.49
0	6.43	7	0	0	0	5	0	0	1	7	0.33
0	17.0	6	0	0	25	5	20	0	33	5	0.34
0	13.0	5	0	0	3	0	1	2	31	1	0.34
0	16.0	6	0	0	30	6	24	0	23	6	0.27
0	3.0	4	0	0	0	0	26	0	15	27	0.36
0	24.0	8	0	0	526	48	112	0	246	48	0.38
0	21.89	6	0	0	91	9	9	30	28	9	0.42
0	12.33	7	0	0	15	3	3	3	21	3	0.4
0	20.75	9	0	0	28	4	20	0	21	4	0.29
0	14.83	6	0	0	28	6	20	0	40	6	0.47
0	14.6	6	0	0	23	5	20	0	40	5	0.55
0	14.0	7	0	0	11	2	4	0	12	2	0.67
0	24.0	7	0	0	6	1	5	0	10	1	0.36
0	16.5	6	0	0	30	6	24	0	23	6	0.42
0	10.0	6	0	0	24	6	12	0	7	6	0.58
0	0.0	1	0	0	0	0	0	0	3	6	0.19
0	19.4	5	0	0	15	0	6	15	99	5	0.47
0	1.0	2	0	0	0	0	0	0	29	7	0.57
0	0.0	1	0	0	0	0	0	0	19	4	0.4
0	2.0	2	0	0	0	0	0	0	1	2	0.25
0	17.0	6	0	0	15	3	12	0	17	3	0.36
0	16.86	7	0	0	39	7	18	0	38	7	0.3
0	4.0	4	0	0	5	5	5	5	10	5	1.0
0	17.5	7	0	0	22	4	10	0	20	4	0.26
0	16.0	6	0	0	14	3	12	0	16	3	0.42
0	0.86	3	0	0	0	0	0	0	3	7	0.17
0	17.0	7	0	0	30	6	24	0	30	6	0.47
0	14.5	6	0	0	30	6	24	0	24	6	0.39
0	17.0	7	0	0	22	4	10	0	26	4	0.39
0	19.0	10	0	0	60	6	12	0	16	6	0.39
0	4.89	6	0	0	11	0	103	0	80	103	0.67
0	17.33	6	0	0	17	3	13	0	19	3	0.37
0	0.36	3	0	0	0	1	1	0	5	11	0.62
0	25.6	11	0	0	83	8	16	0	34	10	0.57
0	2.0	3	0	0	0	0	11	0	7	11	0.33
0	0.0	1	0	0	0	0	0	0	41	8	0.6
0	21.0	7	0	0	42	14	21	0	40	7	0.35
0	17.2	7	0	0	56	10	26	0	51	10	0.34
0	0.0	1	0	0	0	0	0	0	19	7	0.59
0	17.0	6	0	0	15	3	12	0	21	3	0.44
0	15.5	6	0	0	28	6	24	0	20	6	0.31
0	13.4	5	0	0	15	0	6	10	109	5	0.45
0	0.0	2	0	1	0	0	0	0	14	1	0.58
0	17.0	6	0	0	30	6	24	0	38	6	0.32
0	1.0	2	0	0	0	0	13	0	4	13	0.29
0	23.1	11	0	0	81	8	16	0	42	10	0.57
0	19.5	6	0	0	8	2	2	4	26	2	0.79
0	17.67	7	0	0	31	6	25	0	42	6	0.52
0	15.5	6	0	0	29	6	24	0	31	6	0.41
0	13.0	6	0	0	27	6	18	0	39	6	0.4
0	16.0	6	0	0	36	4	4	0	27	4	0.47
0	2.0	3	0	0	0	0	1	0	6	2	0.75
0	15.5	6	0	0	28	6	24	0	40	6	0.51
0	16.0	7	0	0	16	3	7	0	37	3	0.42
0	8.0	4	3	1	2	0	0	2	4	1	0.15
0	9.0	6	0	0	3	1	2	0	11	1	0.5
0	15.0	6	0	0	17	2	2	0	16	2	0.53
0	17.0	7	16	0	32	8	32	16	32	8	0.43
0	34.2	11	0	0	66	5	10	0	28	5	0.51
