relevant	avg_tag_in_li	depth	number_bold	number_br	number_div	number_img	number_links	number_p	number_relevants	number_row	relevants_ratio
0	16.0	6	0	0	30	6	24	0	15	6	0.33
0	20.25	9	0	0	28	4	20	0	28	4	0.41
0	14.0	6	0	0	25	6	24	0	29	6	0.52
0	8.33	8	0	0	14	2	4	0	12	6	0.52
0	18.8	7	0	0	29	5	14	0	42	5	0.38
0	0.0	1	0	0	0	0	0	0	44	8	0.59
0	2.0	3	0	0	0	2	2	0	0	2	0.0
0	2.0	3	0	0	0	0	12	0	13	12	0.57
0	19.71	7	0	0	42	7	21	0	38	7	0.29
0	4.37	6	0	0	154	61	100	0	107	269	0.46
0	16.0	6	0	0	27	3	3	0	18	3	0.45
0	1.0	2	0	0	0	0	3	0	7	3	0.78
0	4.39	6	0	0	153	66	100	0	98	275	0.47
0	17.0	6	0	0	25	5	20	0	29	5	0.45
0	10.0	5	0	0	18	3	3	0	21	3	0.54
0	32.44	11	0	0	627	48	185	9	325	48	0.41
0	2.0	2	5	5	0	0	0	0	111	5	0.4
0	0.0	1	0	0	0	0	0	0	13	3	0.36
0	15.0	7	0	0	6	1	2	0	15	1	0.65
0	18.0	7	0	0	57	10	27	0	49	10	0.33
0	30.0	8	0	0	272	17	34	0	45	17	0.4
0	18.25	8	10	8	14	1	2	10	10	4	0.09
0	2.0	2	0	0	0	0	3	0	4	3	1.0
0	4.38	6	9	0	1	0	9	1	49	8	0.33
0	30.0	8	0	0	240	15	30	0	44	15	0.44
0	1.0	2	0	0	0	0	11	0	16	13	0.73
0	3.0	4	0	0	0	9	0	0	0	9	0.0
0	13.83	6	0	0	27	6	20	0	46	6	0.53
0	0.0	1	0	0	0	0	0	0	23	4	0.45
0	18.0	7	0	0	15	6	6	0	12	3	0.25
0	14.6	6	0	0	25	5	20	0	32	5	0.46
0	0.0	9	0	0	12	1	2	0	8	0	0.53
0	15.83	7	0	0	28	6	23	0	42	6	0.54
0	14.0	7	0	0	35	7	14	0	35	7	0.35
0	9.69	9	0	0	98	0	52	0	81	72	0.69
0	14.5	6	0	0	30	6	24	0	32	6	0.42
0	15.5	12	0	0	10	2	1	0	5	2	0.26
0	27.7	11	0	0	89	8	16	0	41	10	0.53
0	13.5	6	0	0	9	2	7	0	19	2	0.58
0	18.4	7	0	0	58	10	28	0	58	10	0.37
0	18.4	7	0	0	57	10	27	0	41	10	0.32
0	12.0	7	0	0	15	3	3	3	24	3	0.47
0	19.0	11	1	0	17	0	4	0	34	3	0.45
0	17.0	6	0	0	20	4	16	0	13	4	0.27
0	18.0	9	0	0	7	1	5	0	11	1	0.5
0	2.0	2	7	7	0	0	0	0	108	7	0.43
0	14.83	6	0	0	28	6	20	0	30	6	0.42
0	2.0	2	5	5	0	0	0	0	35	5	0.47
0	2.0	3	0	0	0	0	7	0	4	7	0.4
0	0.0	1	0	0	0	0	0	0	45	5	0.53
0	0.0	1	0	0	0	0	0	0	1	5	0.06
0	6.83	9	2	0	10	5	5	0	2	6	0.17
0	4.32	6	0	0	156	58	100	0	90	264	0.41
0	5.0	3	0	0	20	0	0	0	14	4	0.38
0	15.0	6	0	0	14	3	12	0	27	3	0.47
0	13.83	6	0	0	29	6	23	0	32	6	0.53
0	2.0	2	8	8	0	0	0	0	78	8	0.5
0	0.0	1	0	0	0	0	0	0	32	5	0.51
0	9.81	9	0	0	80	0	42	0	63	58	0.7
0	0.0	1	0	0	0	0	0	0	27	5	0.68
0	2.0	2	7	7	0	0	0	0	92	7	0.4
0	19.4	7	0	0	59	10	29	0	40	10	0.26
0	15.83	6	0	0	29	6	23	0	22	6	0.51
0	3.0	3	1	0	1	0	1	0	21	1	0.5
0	14.0	7	0	0	24	4	8	0	22	4	0.71
0	8.0	5	0	0	35	7	7	0	35	7	0.5
0	17.71	7	0	0	40	7	19	0	53	7	0.38
0	0.0	1	0	0	0	0	0	0	37	2	0.51
0	1.0	2	0	0	0	0	33	0	9	33	0.21
0	17.8	7	0	0	56	10	26	0	51	10	0.32
0	18.8	5	0	0	15	0	6	15	86	5	0.41
0	18.0	7	0	0	41	7	20	0	42	7	0.37
0	1.0	2	0	0	0	0	32	0	3	32	0.08
0	4.45	6	0	0	153	67	100	0	69	268	0.39
0	20.5	9	0	0	27	4	20	0	27	4	0.4
0	30.0	8	0	0	272	17	34	0	49	17	0.54
0	30.33	10	0	0	35	3	6	0	17	3	0.5
0	18.86	7	0	0	41	7	20	0	36	7	0.3
0	24.2	11	0	0	83	8	16	0	28	10	0.44
0	20.0	7	0	0	42	7	21	0	57	7	0.4
0	17.0	7	0	0	55	10	25	0	50	10	0.32
0	29.95	8	0	0	304	19	38	0	58	19	0.6
0	14.83	6	0	0	28	6	20	0	38	6	0.47
0	15.0	6	0	0	28	6	24	0	29	6	0.42
0	12.08	5	0	0	84	12	36	0	51	12	0.45
0	2.0	3	0	0	0	0	10	0	11	10	0.69
0	18.57	7	0	0	41	7	20	0	50	7	0.36
0	12.0	7	0	0	30	6	6	6	31	6	0.53
0	0.0	1	0	0	0	0	0	0	4	1	0.5
0	15.8	7	0	0	54	10	24	0	55	10	0.37
0	21.0	9	0	0	14	2	10	0	15	2	0.48
0	14.83	6	0	0	29	6	23	0	22	6	0.38
0	14.5	6	0	0	27	6	24	0	36	6	0.43
0	19.2	7	0	0	59	10	29	0	56	10	0.35
0	18.6	7	0	0	58	10	28	0	67	10	0.39
0	3.27	5	0	0	0	0	49	0	15	55	0.18
0	13.83	6	0	0	28	6	23	0	34	6	0.44
0	12.0	7	0	0	15	3	3	3	18	3	0.37
0	14.2	6	0	0	24	5	18	0	30	5	0.45
0	16.25	5	0	0	12	0	5	9	87	4	0.4
0	2.0	3	0	0	0	0	9	0	11	9	0.73
0	18.57	7	0	0	41	7	20	0	52	7	0.39
0	15.0	6	0	0	29	6	24	0	37	6	0.46
0	16.33	7	0	0	29	6	23	0	32	6	0.43
0	9.0	4	1	0	3	0	1	2	22	1	0.5
0	6.0	3	0	0	0	0	8	0	6	2	0.55
0	2.0	2	0	0	0	0	0	0	2	2	0.33
0	8.33	8	0	0	70	10	20	0	31	30	0.45
0	1.0	2	0	0	0	0	1	0	7	2	0.64
0	9.77	9	0	0	98	0	54	0	77	73	0.68
0	16.29	7	0	0	38	7	17	0	31	7	0.26
0	17.67	7	0	0	30	6	25	0	34	6	0.38
0	17.2	7	0	0	56	10	26	0	49	10	0.35
0	18.2	7	0	0	58	10	28	0	62	10	0.38
0	21.75	9	0	0	28	4	20	0	20	4	0.32
0	4.41	6	1	0	163	61	100	0	113	286	0.42
0	20.5	7	0	0	59	10	32	0	59	10	0.36
0	0.0	1	0	0	0	0	0	0	12	7	0.27
0	8.0	8	0	0	3	0	0	0	3	2	0.6
0	13.5	11	0	0	8	0	1	0	9	2	0.36
0	5.6	3	0	0	8	0	0	10	0	5	0.0
0	30.0	8	0	0	224	14	28	0	39	14	0.58
0	13.5	7	0	0	11	2	4	0	14	2	0.56
0	27.85	11	0	0	561	48	149	4	289	48	0.39
0	20.71	7	0	0	42	14	21	0	49	7	0.38
0	4.0	6	10	0	1	0	9	1	51	9	0.34
0	1.0	2	0	0	0	0	0	0	19	5	0.37
0	14.5	6	0	0	27	6	24	0	32	6	0.46
0	16.6	5	0	0	15	0	5	13	56	5	0.43
0	15.17	6	0	0	29	6	22	0	31	6	0.47
0	9.73	9	0	0	83	0	43	0	72	60	0.69
0	1.0	2	0	0	0	0	24	0	3	24	0.11
0	1.44	3	0	0	0	0	4	0	8	9	0.73
0	17.43	7	0	0	38	14	17	0	43	7	0.38
0	17.0	7	14	0	28	7	28	14	29	7	0.46
0	4.78	6	0	0	0	0	41	0	12	46	0.16
0	13.0	6	0	0	27	6	21	0	36	6	0.47
0	19.2	5	0	0	17	0	5	14	62	5	0.35
0	11.5	10	0	0	8	2	1	0	0	2	0.0
0	17.0	7	0	0	31	6	25	0	29	6	0.43
0	19.14	7	0	0	41	7	20	0	49	7	0.36
0	20.0	9	0	0	14	2	10	0	23	2	0.44
0	16.5	5	0	0	12	0	5	10	90	4	0.41
0	6.67	6	10	0	1	0	15	2	47	9	0.34
0	13.83	6	0	0	29	6	23	0	37	6	0.45
0	15.4	6	0	0	24	5	18	0	35	5	0.47
0	20.5	11	1	0	12	0	3	0	35	2	0.57
0	15.5	6	0	0	30	6	24	0	39	6	0.49
0	2.0	3	0	0	0	0	9	9	9	9	0.82
0	30.0	8	0	0	256	16	32	0	53	16	0.53
0	17.5	7	0	0	22	4	10	0	30	4	0.32
0	18.29	7	0	0	40	7	20	0	52	7	0.39
0	30.0	8	0	0	272	17	34	0	44	17	0.48
0	5.8	5	0	0	10	0	0	0	15	5	0.44
0	18.4	7	0	0	57	10	29	0	55	10	0.33
0	17.17	6	0	0	32	6	25	0	38	6	0.4
0	8.33	8	0	0	63	9	18	0	25	27	0.36
0	32.17	11	0	0	68	6	12	0	40	6	0.61
0	14.6	5	0	0	15	0	9	10	191	5	0.41
0	26.0	11	0	0	33	3	12	0	32	3	0.52
0	4.74	6	0	0	169	75	100	0	73	276	0.42
0	2.25	3	0	1	0	4	4	0	2	4	0.67
0	4.0	4	0	0	4	4	4	4	8	4	1.0
0	7.38	8	0	0	8	0	1	0	7	8	0.64
0	16.5	6	0	0	29	6	24	0	27	6	0.55
0	19.0	9	0	0	6	1	5	0	14	1	0.45
0	18.86	7	0	0	40	14	19	0	36	7	0.26
0	9.53	9	0	0	90	0	44	0	78	64	0.72
0	18.0	7	0	0	40	7	19	0	54	7	0.39
0	5.0	4	0	0	7	0	7	0	3	7	0.33
0	20.0	7	0	0	60	10	30	0	68	10	0.4
0	14.17	6	0	0	28	6	22	0	44	6	0.51
0	18.8	7	0	0	58	10	28	0	52	10	0.34
0	13.75	7	0	0	23	4	8	0	27	4	0.69
0	15.5	6	0	0	29	6	24	0	22	6	0.42
0	30.0	8	0	0	288	18	36	0	55	18	0.68
0	15.6	5	0	0	15	0	6	11	105	5	0.45
0	17.0	7	4	0	8	2	8	4	11	2	0.5
0	18.8	5	0	0	15	0	6	15	104	5	0.44
0	14.83	6	0	0	29	6	23	0	34	6	0.49
0	18.33	6	0	0	34	6	26	0	28	6	0.34
0	17.67	7	0	0	31	6	25	0	36	6	0.5
0	2.0	2	10	10	0	0	0	0	104	10	0.47
0	16.0	6	0	0	30	6	24	0	27	6	0.49
0	17.0	6	0	0	5	1	4	0	8	1	0.4
0	4.2	5	0	0	153	69	100	0	43	269	0.34
0	19.43	7	0	0	41	7	20	0	52	7	0.38
0	1.25	3	0	0	1	0	0	0	4	4	0.57
0	16.8	5	0	0	15	0	6	12	87	5	0.42
0	15.2	7	0	0	26	5	11	0	29	5	0.33
0	5.67	5	0	0	6	0	0	0	7	3	0.37
0	19.6	7	0	0	59	10	29	0	48	10	0.28
0	11.5	6	0	0	8	2	6	0	12	2	0.41
0	29.93	8	0	0	224	14	28	0	47	14	0.51
0	15.33	7	0	6	12	3	9	0	13	3	0.43
0	13.8	7	0	0	29	5	10	0	27	5	0.68
0	13.0	6	0	0	36	6	12	0	31	6	0.46
0	1.0	2	0	0	0	0	14	0	7	14	0.26
0	17.0	7	0	0	55	10	25	0	58	10	0.36
0	0.0	1	0	0	0	0	0	0	7	4	0.35
0	29.56	11	0	0	592	48	162	4	347	48	0.42
0	15.0	6	0	0	31	6	24	0	40	6	0.46
0	19.8	7	0	0	60	10	30	0	44	10	0.33
0	0.0	1	0	0	0	0	0	0	19	1	0.56
0	15.43	7	0	0	36	7	15	0	40	7	0.29
0	1.09	3	0	0	0	0	11	0	6	11	0.23
0	0.0	1	0	0	0	0	0	0	6	3	0.29
0	2.0	2	7	7	0	0	0	0	116	7	0.43
0	9.0	7	2	0	9	1	0	0	1	2	0.09
0	14.0	7	0	0	30	5	10	0	26	5	0.6
0	26.57	11	0	0	83	7	14	0	32	7	0.44
0	12.0	5	0	0	48	8	8	0	40	8	0.56
0	0.0	1	0	0	0	0	0	0	8	6	0.4
0	12.0	7	0	0	10	2	2	2	16	2	0.34
0	27.0	11	0	0	22	2	8	0	28	2	0.58
0	22.0	7	0	0	42	14	21	0	40	7	0.32
0	1.12	3	0	0	0	0	7	0	7	8	0.54
0	4.0	4	0	0	3	3	3	3	5	3	1.0
0	0.0	1	0	0	0	0	0	0	0	13	0.0
0	14.0	6	0	0	9	2	8	0	20	2	0.5
0	9.0	6	0	0	4	1	2	0	10	1	0.4
0	22.45	6	0	0	110	11	11	39	33	11	0.51
0	13.83	6	0	0	28	6	20	0	40	6	0.49
0	3.0	3	0	0	0	0	0	0	7	3	0.7
0	15.8	6	0	0	25	5	20	0	34	5	0.54
0	0.0	1	0	0	0	0	0	0	9	6	0.6
0	0.86	3	0	0	0	0	0	0	2	7	0.12
0	21.0	7	0	0	36	12	18	0	35	6	0.35
0	8.0	5	0	0	15	0	0	5	2	5	0.29
0	0.0	1	0	0	0	0	0	0	18	10	0.46
0	14.0	6	0	0	10	2	8	0	25	2	0.6
0	15.83	6	0	0	29	6	23	0	36	6	0.49
0	22.0	10	0	0	28	4	20	0	26	4	0.42
0	5.0	4	1	0	0	0	2	0	2	1	0.33
0	11.5	6	0	0	27	6	18	0	32	6	0.5
0	1.0	2	0	0	0	0	21	0	4	21	0.17
0	0.0	1	0	0	0	0	0	0	17	3	0.5
0	18.25	7	8	0	17	4	16	10	23	4	0.39
0	1.0	2	0	0	0	0	27	0	3	27	0.09
0	0.0	1	0	0	1	0	0	0	0	0	0.0
0	0.0	1	0	0	0	0	0	0	13	5	0.5
0	18.14	7	0	0	41	7	20	0	36	7	0.42
0	1.0	2	0	0	0	0	4	0	2	5	0.18
0	8.33	8	0	0	14	2	4	0	14	6	0.5
0	31.04	11	0	0	611	48	178	5	327	48	0.41
0	19.86	7	0	0	69	7	28	0	39	7	0.48
0	15.0	7	0	6	12	3	9	0	12	3	0.43
0	3.5	4	1	2	2	0	2	0	13	2	0.72
0	22.82	11	0	0	79	8	16	0	31	11	0.53
0	19.33	6	0	0	12	3	3	6	25	3	0.64
0	17.0	7	10	0	20	5	20	10	29	5	0.43
0	7.0	5	0	0	10	2	0	0	5	2	0.56
0	16.77	10	0	0	82	8	16	0	30	13	0.45
0	17.8	5	0	0	15	0	5	15	94	5	0.38
0	17.4	14	0	0	30	15	10	15	68	10	0.41
0	10.24	11	0	0	83	8	16	0	40	21	0.51
0	14.0	6	0	0	27	6	24	0	37	6	0.52
0	0.0	5	0	0	5	1	4	0	2	0	0.17
0	2.0	3	0	0	0	0	6	0	10	6	0.83
0	15.2	6	0	0	25	5	20	0	34	5	0.42
0	5.0	4	0	0	8	0	8	0	9	8	0.53
0	14.0	6	0	0	26	6	24	0	25	6	0.48
0	19.2	7	0	0	58	10	28	0	76	10	0.39
0	18.0	7	0	0	58	10	28	0	51	10	0.36
0	17.0	7	4	0	8	2	8	4	13	2	0.52
0	17.0	7	4	0	8	2	8	4	20	2	0.5
0	23.0	8	0	0	81	9	18	0	37	9	0.51
0	18.17	7	0	0	31	6	25	0	30	6	0.46
0	0.0	1	0	0	0	0	0	0	6	4	0.24
0	20.0	7	0	0	42	7	21	0	51	7	0.36
0	15.4	5	0	0	15	0	8	11	144	5	0.39
0	4.0	4	0	0	0	0	2	0	5	2	0.45
0	2.5	3	0	0	0	0	3	0	5	4	0.28
0	3.75	5	0	0	0	0	12	0	19	12	0.79
0	1.0	3	0	0	4	0	0	0	11	4	0.33
0	18.8	7	0	0	59	10	29	0	63	10	0.38
0	12.5	7	0	0	10	2	2	2	27	2	0.59
0	14.2	5	0	0	15	0	5	11	62	5	0.37
0	13.5	7	5	1	6	0	1	5	8	2	0.12
0	14.17	6	0	0	29	6	22	0	38	6	0.48
0	1.0	2	0	0	0	0	0	0	51	8	0.51
0	18.0	7	0	0	41	7	20	0	46	7	0.34
0	2.0	2	6	6	0	0	0	0	62	6	0.41
0	2.0	2	6	6	0	0	0	0	52	6	0.48
0	29.74	8	0	0	304	19	38	0	57	19	0.47
0	20.0	7	0	0	60	10	30	0	52	10	0.33
0	12.5	6	0	0	27	6	21	0	43	6	0.57
0	29.95	8	0	0	304	19	38	0	53	19	0.57
0	2.0	2	6	6	0	0	0	0	41	6	0.42
0	13.83	6	0	0	28	6	20	0	39	6	0.45
0	29.89	8	0	0	288	18	36	0	64	18	0.61
0	8.0	7	0	0	36	6	6	0	10	6	0.59
0	15.0	5	0	0	15	0	6	11	127	5	0.4
0	7.0	4	6	0	4	0	0	4	11	2	0.24
0	10.0	10	0	0	12	0	0	0	7	3	0.64
0	6.0	3	0	0	1	0	1	0	3	1	0.27
0	20.33	9	0	0	21	3	15	0	23	3	0.41
0	12.0	7	0	0	20	4	4	4	30	4	0.48
0	29.94	8	0	0	288	18	36	0	43	18	0.42
0	0.0	1	0	0	0	0	0	0	52	11	0.49
0	20.0	7	2	0	4	1	4	2	20	1	0.65
0	18.6	7	0	0	58	10	28	0	52	10	0.33
0	15.67	7	0	6	12	3	9	0	17	3	0.53
0	31.0	10	0	0	49	4	8	0	25	4	0.53
0	8.0	4	2	0	3	0	0	3	5	1	0.13
0	18.0	7	0	0	41	7	20	0	48	7	0.38
0	1.0	2	0	0	0	0	0	0	29	5	0.36
0	21.5	14	0	0	26	3	8	14	119	6	0.4
0	13.0	5	0	0	15	0	5	10	64	5	0.38
0	4.35	6	2	0	156	63	100	0	101	277	0.44
0	15.33	6	0	0	28	6	23	0	24	6	0.36
0	14.5	6	0	0	27	6	24	0	35	6	0.43
0	19.14	7	0	0	42	7	21	0	40	7	0.34
0	17.71	7	0	0	39	7	18	0	52	7	0.35
0	0.0	1	0	0	0	0	0	0	11	2	0.46
0	6.0	3	0	0	0	0	4	0	4	1	0.5
0	17.0	6	0	0	5	1	4	0	12	1	0.46
0	23.4	11	0	0	84	8	16	0	39	10	0.53
0	1.0	2	0	0	0	0	8	0	6	8	0.43
0	18.5	11	0	0	11	0	2	0	28	2	0.53
0	22.17	6	0	0	124	12	12	38	31	12	0.54
0	3.0	4	0	0	0	2	0	0	0	2	0.0
0	20.0	11	1	0	15	0	3	0	35	3	0.56
0	9.0	3	0	0	0	0	2	0	11	1	0.42
0	19.6	7	0	0	60	10	30	0	51	10	0.35
0	19.0	6	0	0	12	3	3	6	28	3	0.74
0	30.0	8	0	0	304	19	38	0	52	19	0.49
0	1.56	3	0	0	0	0	5	0	6	9	0.86
0	13.83	11	0	0	24	0	5	0	13	6	0.25
0	15.5	8	11	2	14	1	2	10	13	4	0.14
0	1.0	2	0	0	0	0	0	0	10	5	0.43
0	15.8	7	0	0	54	10	24	0	57	10	0.39
0	13.5	7	0	0	11	2	4	0	15	2	0.56
0	17.6	14	0	0	30	15	11	15	97	10	0.41
0	0.0	1	0	0	0	0	0	0	39	6	0.59
0	16.2	5	0	0	15	0	7	12	126	5	0.43
0	16.0	7	0	0	37	7	16	0	49	7	0.4
0	2.0	3	0	0	0	0	5	0	8	5	0.73
0	2.0	3	0	0	0	0	11	0	13	11	0.72
0	13.4	5	0	0	15	0	6	10	76	5	0.36
0	0.62	2	0	0	0	0	5	0	5	8	0.38
0	3.0	3	0	0	0	0	2	0	2	2	0.67
0	19.5	11	0	0	84	8	16	0	42	12	0.56
0	16.5	6	0	0	29	6	24	0	28	6	0.52
0	5.67	7	0	0	0	4	0	0	0	6	0.0
0	2.0	3	0	0	0	0	12	12	8	12	0.47
0	16.17	6	0	0	29	6	22	0	28	6	0.41
0	18.75	9	0	0	27	4	20	0	24	4	0.38
0	19.6	7	0	0	60	10	30	0	62	10	0.38
0	21.43	7	0	0	41	14	20	0	52	7	0.38
0	19.2	7	0	0	59	10	29	0	66	10	0.38
0	19.67	7	0	0	58	6	24	0	32	6	0.49
0	5.0	4	0	0	7	0	7	0	9	7	1.0
0	15.6	5	0	0	15	0	7	12	158	5	0.41
0	13.5	6	0	0	27	6	18	0	45	6	0.46
0	14.0	5	4	10	8	2	0	4	6	2	0.11
0	11.5	6	0	0	7	2	6	0	19	2	0.46
0	17.43	7	0	0	39	7	18	0	52	7	0.39
0	2.0	2	5	5	0	0	0	0	51	5	0.52
0	17.6	7	0	0	29	5	14	0	38	5	0.38
0	16.17	6	0	0	29	6	22	0	25	6	0.4
0	14.0	6	2	5	5	0	2	1	7	2	0.21
0	3.5	4	0	0	0	2	0	0	0	2	0.0
0	18.8	7	0	0	30	5	15	0	37	5	0.39
0	16.83	6	0	0	30	6	24	0	22	6	0.37
0	7.0	6	0	0	25	5	5	0	0	5	0.0
0	17.0	6	0	0	25	5	20	0	41	5	0.51
0	7.0	4	3	0	2	0	0	2	6	1	0.16
0	4.39	6	1	0	160	63	100	0	114	277	0.43
0	18.0	9	0	0	13	2	10	0	15	2	0.54
0	4.34	6	0	0	153	65	100	0	95	274	0.48
0	0.0	1	0	0	0	0	0	0	34	12	0.41
0	21.33	9	0	0	21	3	16	0	21	3	0.44
0	5.4	3	0	0	7	0	0	10	2	5	0.2
0	1.09	3	0	0	0	0	11	0	9	11	0.39
0	5.0	4	0	0	6	0	6	0	1	6	0.14
0	20.0	7	0	0	70	7	28	0	32	7	0.46
0	4.56	4	0	0	9	8	8	8	3	9	0.21
0	0.69	6	18	8	3	2	10	5	75	16	0.45
0	17.67	7	0	0	30	6	25	0	45	6	0.45
0	17.14	7	0	0	39	7	18	0	48	7	0.37
0	10.0	5	0	0	48	8	8	0	39	8	0.53
0	17.0	7	4	0	8	2	8	4	12	2	0.43
0	1.5	3	0	0	0	1	2	0	3	2	0.6
0	0.0	1	0	0	0	0	0	0	30	8	0.41
0	1.0	2	0	0	0	0	1	0	5	1	0.56
0	15.0	12	0	0	15	3	0	0	7	3	0.3
0	14.5	6	0	0	29	6	24	0	39	6	0.49
0	22.0	10	0	0	28	4	20	0	29	4	0.6
0	14.25	7	11	2	12	0	2	10	5	4	0.1
0	16.0	6	0	0	30	6	24	0	28	6	0.48
0	16.65	8	59	28	60	1	9	49	45	20	0.15
0	12.17	5	0	0	84	12	36	0	65	12	0.56
0	22.17	6	0	0	131	12	12	37	23	12	0.4
0	3.0	3	0	0	0	20	20	0	58	20	0.48
0	2.0	3	0	0	0	0	3	3	3	3	0.6
0	1.0	2	0	0	0	0	10	0	13	10	0.87
0	13.0	5	0	0	15	0	5	10	44	5	0.35
0	17.0	7	2	0	4	1	4	2	9	1	0.45
0	15.5	6	0	0	30	6	24	0	37	6	0.47
0	13.67	6	0	0	29	6	22	0	57	6	0.55
0	17.83	7	0	0	33	6	26	0	37	6	0.44
0	14.0	6	0	0	28	6	21	0	43	6	0.47
0	28.44	11	0	0	83	8	16	0	30	9	0.49
0	16.25	6	0	0	20	4	16	0	23	4	0.46
0	0.0	1	0	0	0	0	0	0	50	5	0.58
0	0.67	2	0	0	0	0	0	0	0	3	0.0
0	17.6	7	0	0	57	10	27	0	51	10	0.36
0	15.0	6	0	0	27	6	24	0	28	6	0.47
0	0.0	1	0	0	0	0	0	0	24	12	0.44
0	1.0	3	0	0	0	1	1	0	3	3	0.5
0	0.9	3	0	0	0	0	0	0	1	10	0.06
0	0.86	2	0	0	0	0	6	0	8	7	0.44
0	19.2	5	0	0	15	0	6	14	80	5	0.43
0	0.0	1	0	0	0	0	0	0	36	5	0.49
0	0.0	1	0	0	0	0	0	0	56	8	0.56
0	15.33	6	0	0	29	6	23	0	47	6	0.51
0	14.39	11	0	0	82	8	16	0	31	18	0.48
0	15.4	5	0	0	15	0	5	12	58	5	0.35
0	2.0	3	0	0	0	0	12	12	9	12	0.75
0	21.0	9	0	0	7	1	5	0	7	1	0.3
0	14.25	4	0	0	67	20	60	0	54	20	0.41
0	0.0	3	2	0	0	0	0	0	14	2	0.41
0	15.67	6	0	0	29	6	22	0	19	6	0.4
0	1.0	2	0	0	0	0	5	0	6	5	0.46
0	13.0	7	0	0	5	1	2	0	11	1	0.61
0	20.0	7	0	0	60	10	30	0	36	10	0.25
0	18.0	5	0	0	3	0	1	2	8	1	0.62
0	16.17	7	0	0	29	6	23	0	33	6	0.47
0	1.0	2	0	0	0	0	3	0	1	3	0.14
