relevant	depth	number_bold	number_br	number_div	number_img	number_li	number_links	number_p	number_relevants	number_td	number_th	number_tr	relevants_ratio
0	7	0	0	14	6	0	19	0	94	128	26	23	0.54
0	5	0	0	0	0	7	0	0	35	12	12	12	0.46
1	4	0	0	10	0	0	0	0	24	10	10	10	0.61
1	6	2	0	1	0	0	2	0	39	14	0	4	0.49
0	7	2	0	16	0	0	3	0	27	8	4	3	0.43
1	10	9	0	2	0	8	9	1	49	1	0	1	0.33
0	9	0	0	12	0	0	2	0	6	3	0	1	0.37
1	10	0	3	1	0	0	5	0	43	9	9	9	0.39
0	6	2	0	3	0	0	2	0	65	2	1	3	0.4
0	5	0	0	0	0	8	0	0	38	12	12	12	0.5
1	3	0	0	0	0	0	0	0	54	46	0	23	0.52
1	6	0	2	1	0	0	3	0	27	7	7	7	0.36
1	10	0	2	1	0	0	4	0	31	6	6	6	0.34
0	4	0	0	0	0	0	0	0	2	1	0	1	0.66
1	10	0	3	1	0	0	6	0	37	7	7	7	0.38
1	10	0	3	1	0	0	8	0	45	9	9	9	0.39
0	7	1	0	10	0	0	2	0	25	4	4	2	0.42
0	6	0	3	9	3	0	6	6	99	3	3	2	0.5
0	7	0	0	9	4	0	15	0	26	22	8	7	0.54
0	7	0	0	13	6	0	19	0	97	128	26	23	0.55
1	6	0	2	1	0	0	5	0	31	7	7	7	0.43
0	6	0	0	14	6	0	23	0	86	134	27	24	0.52
1	6	0	3	1	0	0	5	0	41	9	9	9	0.44
1	3	0	0	0	0	0	0	0	84	66	0	33	0.58
0	7	0	0	9	4	0	13	0	81	86	24	23	0.55
1	4	0	0	11	0	0	0	0	76	11	11	11	0.5
0	7	0	0	13	6	0	21	0	99	128	26	23	0.5
0	6	0	0	13	6	0	22	0	91	122	25	22	0.55
1	3	0	0	0	0	0	0	0	46	73	0	37	0.21
1	6	0	1	1	0	0	1	0	30	7	7	7	0.41
0	4	1	0	0	1	0	0	0	23	2	0	1	0.41
0	7	0	0	14	6	0	24	0	77	86	19	16	0.53
1	10	0	4	1	0	0	11	0	43	8	8	8	0.38
1	3	0	0	0	0	0	0	0	142	88	107	107	0.43
0	7	9	30	0	0	0	0	3	93	5	0	1	0.42
0	6	0	3	6	0	0	0	6	57	3	3	2	0.39
1	3	0	0	0	0	0	0	0	37	24	0	12	0.64
0	6	0	0	12	4	0	8	9	100	4	4	2	0.43
1	6	0	2	1	0	0	5	0	31	5	5	5	0.42
0	3	0	0	0	0	0	0	0	11	5	5	5	0.47
1	10	11	0	3	0	9	9	1	58	1	0	1	0.35
1	10	0	3	1	0	0	8	0	39	8	8	8	0.36
1	10	0	2	1	0	0	7	0	39	8	8	8	0.37
1	10	0	3	1	0	0	6	0	54	12	12	12	0.38
1	10	0	2	1	0	0	5	0	31	5	5	5	0.34
0	6	0	0	14	6	0	23	0	67	80	18	15	0.53
0	7	28	42	0	7	0	0	35	262	1	0	1	0.37
1	3	0	0	0	0	0	0	0	21	20	0	5	0.65
1	10	0	3	1	0	0	8	0	44	9	9	9	0.39
0	3	13	0	0	0	0	0	0	15	26	1	14	0.17
0	8	0	5	0	2	0	0	0	23	2	0	2	0.45
0	3	0	0	0	0	0	1	0	7	1	0	1	0.77
0	3	0	0	0	0	0	0	0	10	4	4	4	0.71
1	6	2	0	1	0	0	2	0	48	26	0	7	0.5
1	3	0	0	0	0	0	0	0	86	60	0	30	0.65
1	10	0	5	1	0	0	14	0	52	9	9	9	0.41
1	4	0	0	7	0	0	0	0	20	7	7	7	0.64
0	7	0	0	11	5	0	16	0	89	107	25	23	0.58
0	7	1	0	10	0	0	2	0	24	4	4	2	0.4
0	6	0	0	8	4	0	0	11	83	4	4	2	0.41
0	6	0	0	12	4	0	8	10	123	4	4	2	0.39
0	11	1	0	6	3	0	0	0	17	4	0	2	0.51
1	10	0	3	1	0	0	5	0	47	9	9	9	0.41
0	7	2	0	19	0	0	3	0	32	10	5	3	0.46
0	3	2	0	0	0	0	0	0	9	4	1	3	0.2
0	6	0	0	13	6	0	20	0	66	152	30	27	0.29
0	5	1	0	5	0	0	2	0	4	2	0	2	0.33
1	3	0	0	0	0	0	0	0	24	20	0	6	0.66
1	3	0	0	0	0	0	0	0	44	24	0	7	0.69
0	3	4	0	0	0	0	0	0	2	8	1	5	0.1
1	10	11	0	3	0	9	9	1	56	1	0	1	0.35
0	5	0	0	0	0	5	0	0	32	12	12	12	0.47
0	6	0	0	10	0	0	15	0	3	15	0	5	0.33
0	4	2	0	0	0	0	0	24	11	16	4	5	0.35
1	4	0	0	0	0	0	1	0	33	69	0	35	0.17
1	1	0	8	0	0	7	0	0	14	0	0	0	0.45
0	6	0	0	13	6	0	23	0	99	116	24	21	0.53
0	7	1	0	0	1	0	0	0	6	2	0	2	0.42
1	10	0	3	1	0	0	7	0	43	10	10	10	0.38
1	3	0	0	0	0	0	0	0	29	30	0	8	0.63
0	7	0	0	13	6	0	22	0	82	86	19	16	0.53
0	6	0	0	13	6	0	21	0	87	122	25	22	0.52
1	10	0	3	1	0	0	8	0	48	9	9	9	0.41
1	3	0	0	0	0	0	0	0	124	96	0	48	0.38
0	6	2	0	3	0	0	2	0	39	2	1	3	0.44
0	7	0	0	13	6	0	17	0	72	86	19	16	0.51
1	4	0	0	8	0	0	0	0	20	8	8	8	0.62
0	7	1	4	6	1	0	2	0	13	1	0	1	0.68
0	4	0	22	0	6	0	0	0	37	12	0	3	0.38
1	10	0	3	1	0	0	6	0	35	8	8	8	0.35
0	11	0	2	0	3	0	0	1	22	6	0	4	0.39
0	5	0	0	10	0	0	1	0	15	4	4	2	0.31
0	7	0	0	12	5	0	17	0	73	67	17	15	0.51
0	7	3	6	0	3	0	2	0	9	3	0	3	0.47
1	4	0	0	10	0	0	0	0	25	10	10	10	0.64
0	7	0	0	13	6	0	20	0	83	110	23	20	0.57
1	4	0	0	0	0	0	1	0	46	69	0	35	0.21
1	6	0	2	1	0	0	5	0	27	4	4	4	0.4
1	6	0	3	1	0	0	10	0	33	5	5	5	0.42
0	5	2	0	2	0	0	0	0	2	2	0	1	0.08
0	8	0	0	0	0	1	8	0	14	14	0	7	0.22
1	6	2	0	1	0	0	2	0	47	28	0	7	0.48
1	4	7	0	0	0	0	0	0	43	47	47	47	0.3
0	6	0	3	1	1	0	0	2	35	2	0	1	0.47
0	7	0	0	13	6	0	22	0	89	128	26	23	0.52
0	10	1	0	5	3	0	0	0	15	4	0	2	0.39
0	6	0	0	10	0	0	0	0	15	2	0	1	0.09
1	2	0	0	0	0	0	0	0	32	36	0	18	0.32
1	4	0	0	0	0	0	1	0	37	65	0	33	0.19
1	10	10	0	2	0	9	9	1	52	1	0	1	0.33
0	3	1	0	0	0	0	0	0	5	2	1	2	0.18
1	6	0	3	1	0	0	6	0	36	7	7	7	0.44
0	11	0	1	0	4	0	0	1	24	6	0	4	0.51
1	10	0	2	1	0	0	6	0	35	8	8	8	0.35
1	6	2	0	1	0	0	2	0	51	28	0	7	0.52
0	6	0	0	9	0	0	2	0	5	3	0	1	0.62
1	6	2	0	1	0	0	2	0	32	6	0	2	0.46
1	2	0	0	0	0	0	0	0	27	38	0	19	0.27
1	4	0	0	10	0	0	0	0	33	10	10	10	0.66
1	10	0	3	1	0	0	9	0	40	7	7	7	0.39
0	7	0	3	9	3	0	6	13	85	3	3	2	0.4
1	3	0	0	0	0	0	0	0	34	57	0	29	0.19
0	3	4	7	0	0	0	0	0	11	8	1	5	0.25
0	3	3	0	0	0	0	0	0	11	6	1	4	0.16
0	5	0	0	0	5	0	10	0	25	50	22	12	0.31
1	6	2	0	1	0	0	2	0	44	20	0	5	0.48
1	3	0	0	0	0	0	0	0	77	66	0	33	0.58
1	6	2	0	1	0	0	2	0	29	4	0	1	0.41
1	6	0	3	1	0	0	8	0	44	7	7	7	0.43
0	7	0	0	14	6	0	20	0	98	128	26	23	0.52
0	7	0	0	13	6	0	19	0	98	128	26	23	0.55
1	3	0	0	0	0	0	0	0	43	30	0	15	0.6
1	10	11	0	3	0	9	9	1	60	1	0	1	0.38
1	4	0	0	8	0	0	0	0	17	8	8	8	0.54
1	3	0	0	0	0	0	0	0	143	94	0	47	0.38
1	6	0	2	1	0	0	3	0	32	5	5	5	0.44
0	7	0	0	13	6	0	18	0	98	128	26	23	0.52
1	6	0	2	1	0	0	6	0	32	6	6	6	0.41
1	4	0	0	9	0	0	0	0	22	9	9	9	0.59
1	3	0	0	0	0	0	0	0	130	80	99	99	0.52
1	8	0	0	0	0	2	12	0	19	10	0	5	0.52
1	3	0	0	0	0	0	0	0	28	30	0	8	0.66
0	7	0	0	14	6	0	24	0	66	80	18	15	0.54
0	10	2	0	5	3	0	0	0	19	4	0	2	0.38
0	5	0	0	4	0	26	26	0	18	7	0	1	0.25
1	10	0	3	1	0	0	7	0	34	6	6	6	0.37
0	7	0	0	9	4	0	13	0	60	34	11	10	0.61
0	5	0	0	2	3	0	0	1	16	2	0	1	0.35
1	2	0	0	0	0	0	0	0	30	36	0	18	0.3
0	7	0	0	9	4	0	13	0	80	86	24	23	0.56
0	3	10	0	0	0	0	0	0	12	20	1	11	0.19
1	4	0	0	12	0	0	0	0	67	12	12	12	0.52
1	6	0	2	1	0	0	4	0	27	4	4	4	0.41
0	7	1	1	0	0	0	1	0	5	1	0	1	0.41
0	7	0	0	13	6	0	20	0	70	98	21	18	0.47
1	5	0	0	0	0	0	0	0	6	2	0	1	0.85
1	6	0	1	1	0	0	1	0	24	4	4	4	0.38
0	5	0	0	0	0	6	0	0	22	12	12	12	0.43
1	5	0	0	0	0	0	0	0	10	6	0	3	0.32
1	3	0	0	0	0	0	0	0	49	58	0	29	0.66
1	6	0	2	1	0	0	4	0	34	8	8	8	0.42
1	3	0	0	0	0	0	0	0	28	26	0	7	0.68
0	7	0	0	13	6	0	20	0	70	86	19	16	0.44
0	6	0	0	13	6	0	18	0	62	152	30	27	0.32
0	8	0	0	0	0	1	8	0	13	14	0	7	0.2
0	6	0	0	14	6	0	22	0	61	68	16	13	0.59
0	6	2	0	3	0	0	2	0	25	2	1	3	0.38
0	5	0	3	6	3	0	0	6	37	3	3	2	0.51
0	6	0	0	13	6	0	22	0	103	116	24	21	0.51
1	2	0	0	0	0	0	0	0	26	36	0	18	0.28
0	15	0	3	0	5	0	0	1	16	9	0	7	0.38
1	10	0	3	1	0	0	6	0	37	5	5	5	0.38
1	6	2	0	1	0	0	2	0	41	20	0	5	0.47
0	4	2	0	0	0	0	0	20	13	12	4	4	0.43
0	7	49	0	0	0	0	0	49	9	50	0	7	0.26
1	6	0	2	1	0	0	2	0	34	8	8	8	0.4
0	4	0	0	0	1	0	3	0	6	2	0	1	0.85
1	4	0	0	0	0	3	0	0	94	49	49	49	0.59
1	3	0	0	0	0	0	0	0	84	68	0	34	0.62
1	4	0	0	12	0	0	0	0	34	12	12	12	0.57
1	4	0	0	0	0	0	1	0	35	71	0	36	0.17
0	11	0	0	0	0	7	8	0	22	5	0	3	0.59
1	6	0	3	1	0	0	4	0	26	4	4	4	0.37
1	10	0	3	1	0	0	6	0	47	10	10	10	0.4
1	6	0	2	1	0	0	5	0	34	8	8	8	0.41
1	2	0	0	0	0	0	0	0	21	32	0	16	0.24
0	5	2	2	0	0	0	0	2	58	1	0	1	0.4
0	6	0	0	13	6	0	22	0	105	116	24	21	0.51
0	14	1	1	5	5	0	0	0	14	7	0	5	0.37
1	10	0	3	1	0	0	5	0	44	9	9	9	0.4
0	3	21	0	0	0	0	0	0	34	42	1	22	0.34
1	4	0	0	0	0	0	1	0	38	71	0	36	0.18
1	4	0	0	0	0	0	0	0	68	31	46	46	0.56
0	6	0	0	13	6	0	22	0	51	152	30	27	0.27
1	3	0	0	0	0	0	0	0	37	28	0	8	0.74
1	5	1	3	2	1	0	2	0	15	2	0	1	0.3
1	6	0	3	1	0	0	4	0	32	6	6	6	0.41
0	15	0	1	93	1	411	273	1	22	40	0	13	0.12
0	5	0	0	12	0	0	1	0	18	5	5	2	0.36
1	7	0	0	0	0	2	10	0	18	10	0	5	0.52
1	3	0	0	0	0	0	0	0	31	30	0	8	0.65
0	6	0	0	56	4	0	21	0	45	60	10	14	0.45
0	3	1	2	0	0	0	0	0	2	2	1	2	0.22
1	6	0	1	1	0	0	1	0	23	6	6	6	0.36
0	6	0	0	13	6	0	22	0	60	80	18	15	0.58
1	10	0	2	1	0	0	6	0	39	8	8	8	0.37
0	7	0	0	11	5	0	17	0	74	72	18	16	0.51
0	7	0	0	13	6	0	23	0	85	86	19	16	0.61
0	4	2	0	0	0	0	0	32	14	24	4	7	0.36
0	8	0	0	5	0	411	272	0	5	9	0	3	0.03
0	3	2	0	0	0	0	0	0	6	4	1	3	0.14
1	6	0	3	1	0	0	4	0	36	6	6	6	0.45
0	7	0	0	13	6	0	22	0	70	86	19	16	0.48
1	6	0	3	1	0	0	5	0	30	7	7	7	0.39
0	7	0	0	13	6	0	22	0	63	86	19	16	0.55
1	6	2	0	1	0	0	2	0	47	24	0	6	0.48
1	10	0	3	1	0	0	6	0	38	6	6	6	0.39
1	10	0	2	1	0	0	6	0	37	8	8	8	0.37
1	1	0	11	0	0	10	0	0	28	0	0	0	0.53
1	4	0	0	0	0	0	1	0	37	57	0	29	0.2
1	4	0	0	0	0	0	1	0	30	73	0	37	0.15
0	14	2	0	5	5	0	0	0	13	7	0	5	0.26
1	6	2	0	1	0	0	2	0	53	26	0	7	0.51
1	6	2	0	1	0	0	2	0	48	24	0	6	0.5
0	6	0	0	14	6	0	22	0	99	116	24	21	0.5
1	2	0	0	0	0	0	0	0	21	30	0	15	0.26
1	3	0	0	0	0	0	0	0	155	102	121	121	0.44
1	4	0	0	5	0	0	0	0	18	5	5	5	0.58
1	3	0	0	0	0	0	0	0	33	18	18	18	0.44
0	7	0	0	13	6	0	22	0	80	86	19	16	0.54
1	3	0	0	0	0	0	0	0	32	32	0	16	0.78
1	10	0	3	1	0	0	6	0	38	7	7	7	0.36
0	7	0	0	12	5	0	18	0	109	107	25	23	0.54
0	5	0	0	6	1	0	1	0	13	6	3	3	0.56
0	5	0	0	12	0	0	1	0	19	5	5	2	0.37
1	5	0	0	0	0	0	0	0	5	2	0	1	0.71
0	7	0	0	9	4	0	15	0	57	58	17	16	0.5
1	3	0	0	0	0	0	0	0	22	20	0	6	0.64
0	7	0	0	14	6	0	24	0	67	80	18	15	0.54
1	10	0	3	1	0	0	6	0	33	5	5	5	0.35
1	10	0	3	1	0	0	5	0	42	7	7	7	0.4
0	6	0	0	9	4	0	11	0	54	102	28	27	0.32
1	6	0	3	1	0	0	5	0	33	5	5	5	0.44
1	6	2	0	1	0	0	2	0	46	22	0	6	0.49
1	6	0	3	1	0	0	6	0	33	6	6	6	0.43
0	6	28	86	0	0	0	0	0	212	5	0	1	0.43
1	5	1	3	2	1	0	2	0	26	2	0	1	0.39
1	10	0	3	1	0	0	6	0	39	7	7	7	0.38
1	3	0	0	0	0	0	0	0	39	71	0	36	0.19
0	7	0	0	13	6	0	21	0	77	86	19	16	0.51
0	3	0	0	0	0	0	1	0	12	1	0	1	0.85
0	7	0	0	9	4	0	14	0	82	86	24	23	0.55
0	6	0	0	13	6	0	21	0	108	116	24	21	0.56
0	7	0	0	13	6	0	20	0	82	128	26	23	0.52
0	7	0	0	13	6	0	22	0	87	128	26	23	0.53
0	10	1	1	5	3	0	0	0	16	4	0	2	0.39
0	6	0	0	3	0	0	1	0	52	4	0	1	0.69
0	7	0	0	12	4	0	8	13	79	4	4	2	0.44
0	6	0	0	12	0	0	0	0	12	2	0	1	0.14
0	5	1	2	0	1	0	0	1	31	2	0	2	0.43
0	3	19	0	0	0	0	0	0	34	38	1	20	0.34
1	4	0	0	0	0	0	1	0	37	77	0	39	0.15
1	4	0	0	10	0	0	0	0	38	10	10	10	0.73
0	5	0	0	0	0	14	0	0	43	12	12	12	0.49
1	4	0	0	0	0	0	1	0	36	71	0	36	0.15
1	6	0	3	1	0	0	5	0	34	7	7	7	0.42
1	4	0	0	0	0	0	0	0	70	31	42	42	0.53
0	7	0	0	13	6	0	19	0	96	128	26	23	0.58
0	6	0	0	0	0	8	0	0	28	12	12	12	0.52
0	3	3	3	0	0	0	0	0	8	6	1	4	0.25
0	5	0	0	0	0	9	0	0	34	12	12	12	0.62
1	6	0	1	1	0	0	2	0	25	4	4	4	0.39
0	6	0	0	14	6	0	22	0	57	80	18	15	0.54
0	7	0	0	13	6	0	22	0	64	86	19	16	0.52
1	6	0	3	1	0	0	5	0	37	8	8	8	0.43
1	8	0	0	0	0	1	8	0	14	14	0	7	0.23
0	7	0	0	13	6	0	23	0	89	128	26	23	0.54
1	10	0	3	1	0	0	5	0	30	4	4	4	0.34
0	5	0	0	10	0	0	15	0	1	15	0	5	0.11
0	5	0	0	8	4	0	0	8	21	4	4	2	0.17
0	6	0	0	13	6	0	21	0	111	116	24	21	0.54
0	3	4	10	0	0	0	0	0	9	8	1	5	0.25
1	3	0	0	0	0	0	0	0	43	73	0	37	0.17
0	8	0	0	0	0	1	7	0	11	14	0	7	0.2
1	4	0	0	0	0	4	0	0	97	53	53	53	0.58
0	6	0	0	13	6	0	21	0	73	152	30	27	0.32
0	7	0	0	14	6	0	20	0	80	86	19	16	0.47
1	10	0	3	1	0	0	5	0	39	9	9	9	0.37
0	6	0	0	13	6	0	17	0	67	80	18	15	0.56
1	10	0	4	1	0	0	9	0	50	9	9	9	0.42
0	7	2	0	16	0	0	3	0	26	8	4	3	0.42
1	10	0	2	1	0	0	6	0	36	8	8	8	0.36
1	10	0	4	1	0	0	7	0	45	9	9	9	0.4
1	3	0	0	0	0	0	0	0	16	16	0	5	0.55
1	10	0	3	1	0	0	8	0	35	8	8	8	0.34
1	3	0	0	0	0	0	0	0	59	73	0	37	0.14
0	5	0	0	12	0	0	1	0	21	5	5	2	0.4
1	6	0	3	1	0	0	4	0	30	6	6	6	0.39
1	4	0	0	0	0	0	1	0	42	71	0	36	0.2
0	7	0	0	13	6	0	22	0	79	128	26	23	0.51
1	10	0	2	1	0	0	6	0	40	8	8	8	0.38
0	3	0	0	0	0	0	0	0	5	2	2	2	0.62
1	6	0	3	1	0	0	4	0	31	5	5	5	0.43
0	5	4	6	0	0	0	0	4	83	1	0	1	0.42
0	7	0	0	14	6	0	20	0	72	86	19	16	0.49
0	3	28	0	0	0	0	0	0	41	56	1	29	0.3
1	10	0	3	1	0	0	5	0	28	4	4	4	0.32
1	3	0	0	0	0	0	0	0	35	55	0	28	0.22
0	7	0	0	9	4	0	12	0	82	86	24	23	0.57
0	3	22	0	0	0	0	0	0	35	44	1	23	0.31
1	5	1	0	0	0	0	1	0	13	6	0	3	0.3
1	8	0	0	0	0	1	8	0	13	14	0	7	0.21
1	6	0	3	1	0	0	4	0	39	7	7	7	0.45
0	5	0	0	0	0	13	0	0	40	12	12	12	0.51
0	3	24	0	0	0	0	0	0	29	48	1	25	0.29
1	6	0	1	1	0	0	1	0	28	8	8	8	0.37
1	4	0	2	0	0	0	0	0	123	64	84	84	0.54
0	7	0	0	13	6	0	19	0	74	98	21	18	0.51
0	6	2	0	3	0	0	2	0	36	2	1	3	0.43
0	3	1	4	0	0	0	0	0	5	2	1	2	0.23
1	6	0	1	1	0	0	2	0	23	4	4	4	0.35
0	11	0	0	0	3	0	0	0	16	6	0	4	0.34
1	4	0	0	0	0	9	0	0	89	48	48	48	0.56
0	10	1	0	5	3	0	0	0	16	4	0	2	0.44
0	8	4	0	2	0	2	3	2	28	1	0	1	0.3
1	1	0	11	0	0	10	0	0	22	0	0	0	0.55
1	3	0	0	0	0	0	0	0	85	52	0	26	0.57
0	6	0	0	12	0	0	0	0	18	2	0	1	0.11
1	3	0	0	0	0	0	0	0	67	22	0	6	0.62
1	3	0	0	0	0	0	0	0	46	30	0	15	0.65
0	7	1	0	12	0	0	2	0	28	5	5	2	0.45
1	6	2	0	1	0	0	2	0	42	16	0	4	0.51
1	6	3	0	2	0	0	1	0	39	2	2	2	0.46
1	10	0	2	1	0	0	3	0	33	6	6	6	0.36
1	4	15	0	109	0	109	76	0	164	0	0	0	0.42
1	6	0	3	1	0	0	4	0	33	7	7	7	0.4
0	6	0	3	6	3	0	0	6	89	3	3	2	0.46
0	6	2	0	3	0	0	2	0	24	2	1	3	0.46
0	7	1	0	13	0	0	2	0	29	5	5	2	0.45
1	4	0	0	0	0	0	0	0	173	282	0	141	0.41
1	6	0	1	1	0	0	1	0	29	8	8	8	0.38
1	3	0	0	0	0	0	0	0	60	40	0	20	0.62
1	6	0	2	1	0	0	6	0	28	4	4	4	0.41
1	4	0	0	0	0	0	1	0	30	69	0	35	0.15
1	6	2	0	1	0	0	2	0	41	18	0	5	0.48
1	6	0	1	1	0	0	2	0	24	5	5	5	0.38
0	4	0	4	0	0	0	0	0	11	4	0	2	0.34
0	3	13	0	0	0	0	0	0	14	26	1	14	0.16
1	4	0	0	11	0	0	0	0	26	11	11	11	0.63
1	10	0	3	1	0	0	6	0	34	8	8	8	0.35
0	11	11	1	3	0	6	9	2	52	1	0	1	0.35
0	4	2	0	0	0	0	0	20	11	12	4	4	0.39
1	6	2	0	1	0	0	2	0	110	44	0	11	0.59
1	3	0	0	0	0	0	0	0	62	73	0	37	0.15
1	6	0	2	1	0	0	3	0	28	7	7	7	0.38
0	7	0	0	11	5	0	18	0	91	107	25	23	0.57
0	6	1	2	0	1	0	0	0	4	1	0	1	0.36
